tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,postcode,zip_city,community board,borocode,borough,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp,council district,census tract,bin,bbl
187059,106107,08/29/2015,6,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,NoDamage,NYC Parks Staff,"MetalGrates,TrunkOther,BranchOther",No,Yes,No,No,No,Yes,No,No,Yes,1 WEST 62 STREET,10023,New York,107,1,Manhattan,6,75,27,MN14,Lincoln Square,1014900,New York,40.77018175,-73.98110854,989482.7244,219875.3247,6,149,1076225,1011157501
201816,338314,09-04-15,2,0,OffsetFromCurb,Alive,Poor,Tilia americana,American linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,103-08 ROCKAWAY BEACH BOULEVARD,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4093800,New York,40.58341923,-73.82415968,1033092.376,151880.8078,32,938,4533408,4161767501
189367,223743,08/30/2015,9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,381 FLATBUSH AVENUE,11217,Brooklyn,306,3,Brooklyn,39,52,20,BK64,Prospect Heights,3016100,New York,40.67661734,-73.97237645,991912.1658,185787.5622,39,159,3029309,3011690009
161338,230864,08/20/2015,9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1628 CHURCH AVENUE,11226,Brooklyn,314,3,Brooklyn,40,42,21,BK42,Flatbush,3051200,New York,40.64883525,-73.9644026,994128.0527,175666.5664,40,512,3255284,3050970005
210540,216081,09-08-15,9,0,OnCurb,Alive,Fair,Tilia americana,American linden,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,85 DIAMOND STREET,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,Greenpoint,3057100,New York,40.72534747,-73.94676476,999005.498,203544.6737,33,571,3066276,3026510027
170266,230788,08/24/2015,5,0,OnCurb,Alive,Poor,Tilia americana,American linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,19 DURYEA PLACE,11226,Brooklyn,314,3,Brooklyn,40,42,21,BK95,Erasmus,3079200,New York,40.64537755,-73.9574176,996066.9573,174407.6952,40,792,3117876,3051320075
180292,106100,08/27/2015,2,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,Volunteer,WiresRope,No,No,No,Yes,No,No,No,No,No,30 WEST 61 STREET,10023,New York,107,1,Manhattan,3,67,27,MN14,Lincoln Square,1014500,New York,40.77029022,-73.98329815,988876.2191,219914.7184,3,145,1027195,1011137501
175566,500954,08/25/2015,7,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,801 JACKSON AVENUE,10456,Bronx,201,2,Bronx,17,79,32,BX34,Melrose South-Mott Haven North,2007500,New York,40.81976492,-73.90658662,1010105.204,237953.4126,17,75,2101307,2026377501
198180,210463,09-02-15,8,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1746 EAST 7 STREET,11223,Brooklyn,315,3,Brooklyn,44,45,22,BK25,Homecrest,3042000,New York,40.60808805,-73.96607842,993668.7702,160821.0872,44,420,3176135,3066380033
196015,107674,09-01-15,10,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,1or2,Helpful,NoDamage,Volunteer,"RootOther,BranchOther",No,No,Yes,No,No,No,No,No,Yes,36 EAST 75 STREET,10021,New York,108,1,Manhattan,4,73,28,MN40,Upper East Side-Carnegie Hill,1013000,New York,40.77339058,-73.96333908,994404.1792,221045.9664,4,130,1041664,1013890046
182843,221481,08/28/2015,7,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,862 MYRTLE AVENUE,11206,Brooklyn,303,3,Brooklyn,36,56,18,BK75,Bedford,3025901,New York,40.6954766,-73.94771655,998748.1823,192661.6577,36,25901,3378418,3017557501
209619,407400,09-08-15,6,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,84 KENSINGTON AVENUE,10305,Staten Island,502,5,Staten Island,50,64,23,SI14,Grasmere-Arrochar-Ft. Wadsworth,5006400,New York,40.59634054,-74.07730025,962782.7978,156548.8165,50,64,5047657,5032460074
209090,503966,09-08-15,6,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,Damage,TreesCount Staff,"Stones,RootOther,BranchLights",Yes,No,Yes,No,No,No,Yes,No,No,1630 GRAND AVENUE,10452,Bronx,205,2,Bronx,14,77,29,BX36,University Heights-Morris Heights,2021700,New York,40.84668434,-73.91548543,1007632.705,247758.6456,14,217,2008438,2028650166
184097,504205,08/29/2015,8,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2000 GRAND CONCOURSE,10457,Bronx,205,2,Bronx,15,86,33,BX41,Mount Hope,2023502,New York,40.85123953,-73.90424248,1010741.486,249421.4763,15,23502,2007748,2028120011
193943,508845,09-01-15,11,0,OnCurb,Alive,Good,Tilia tomentosa,silver linden,None,None,Damage,Volunteer,"Stones,RootOther,BranchLights",Yes,No,Yes,No,No,No,Yes,No,No,1471 COMMONWEALTH AVENUE,10460,Bronx,209,2,Bronx,18,87,33,BX08,West Farms-Bronx River,2021800,New York,40.83705856,-73.86916936,1020452.234,244267.3691,18,218,2028464,2039140037
180010,215945,08/27/2015,9,0,OnCurb,Alive,Good,Tilia tomentosa,silver linden,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,138 NASSAU AVENUE,11222,Brooklyn,301,3,Brooklyn,33,50,26,BK76,Greenpoint,3057100,New York,40.72468738,-73.94780775,998716.5491,203304.0098,33,571,3066878,3026830001
193189,348404,08/31/2015,16,0,OnCurb,Alive,Good,Tilia tomentosa,silver linden,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,111-001 75 ROAD,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4076901,New York,40.71684085,-73.83802679,1029150.694,200482.4787,29,76901,4078871,4032940089
203996,108294,09-05-15,8,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,Harmful,NoDamage,TreesCount Staff,"TrunkLights,BranchOther",No,No,No,No,Yes,No,No,No,Yes,419 WEST 114 STREET,10025,New York,109,1,Manhattan,7,70,30,MN09,Morningside Heights,1020101,New York,40.80528416,-73.96134249,994952.0573,232666.1308,7,20101,1056036,1018670005
204010,107539,09-05-15,8,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,3or4,Unsure,NoDamage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,33 EAST 70 STREET,10021,New York,108,1,Manhattan,4,73,28,MN40,Upper East Side-Carnegie Hill,1013000,New York,40.77040139,-73.96611252,993636.4254,219956.5966,4,130,1041328,1013857502
205689,106362,09-06-15,10,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,320 WEST 73 STREET,10023,New York,107,1,Manhattan,6,67,29,MN14,Lincoln Square,1015900,New York,40.78093706,-73.98492381,988425.2643,223793.6378,6,159,1030993,1011840028
189317,349085,08/30/2015,8,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,98-015 65 ROAD,11374,Rego Park,406,4,Queens,29,28,16,QN17,Forest Hills,4071304,New York,40.7286262,-73.85652381,1024016.096,204767.2998,29,71304,4431999,4021030001
163145,223292,08/20/2015,4,0,OnCurb,Alive,Good,Quercus alba,white oak,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,273 5 STREET,11215,Brooklyn,306,3,Brooklyn,39,52,20,BK37,Park Slope-Gowanus,3013500,New York,40.67304609,-73.98627025,988058.536,184485.5415,39,135,3393449,3009817501
163147,223292,08/20/2015,3,0,OnCurb,Alive,Good,Quercus alba,white oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,273 5 STREET,11215,Brooklyn,306,3,Brooklyn,39,52,20,BK37,Park Slope-Gowanus,3013500,New York,40.67316296,-73.98617237,988085.679,184528.1267,39,135,3393449,3009817501
179776,230466,08/27/2015,7,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2732 BEDFORD AVENUE,11210,Brooklyn,314,3,Brooklyn,45,42,21,BK42,Flatbush,3077000,New York,40.63617195,-73.95358258,997132.9818,171054.3843,45,770,3120754,3052240073
161141,102271,08/20/2015,9,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,605 HUDSON STREET,10014,New York,102,1,Manhattan,3,66,27,MN23,West Village,1007700,New York,40.73722897,-74.00564484,982685.6678,207869.0433,3,79,1011371,1006240017
176166,340042,08/26/2015,5,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,774 ELVIRA AVENUE,11691,Far Rockaway,414,4,Queens,31,23,15,QN15,Far Rockaway-Bayswater,4101002,New York,40.60159686,-73.7426115,1055724.136,158559.3644,31,101002,4298586,4155790060
192074,203633,08/31/2015,16,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,9011 RIDGE BOULEVARD,11209,Brooklyn,310,3,Brooklyn,43,46,22,BK31,Bay Ridge,3005800,New York,40.62097757,-74.03492543,974554.3691,165517.1857,43,58,3154485,3060800006
186509,505470,08/29/2015,4,0,OnCurb,Alive,Fair,Quercus alba,white oak,None,None,NoDamage,Volunteer,"RootOther,BranchOther",No,No,Yes,No,No,No,No,No,Yes,532 EAST 184 STREET,10458,Bronx,206,2,Bronx,15,78,33,BX01,Claremont-Bathgate,2038500,New York,40.85495156,-73.8910154,1014399.095,250778.1835,15,385,2011599,2030520007
160554,509334,08/19/2015,9,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,1or2,None,Damage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,199 KEARNEY AVENUE,10465,Bronx,210,2,Bronx,13,82,34,BX52,Schuylerville-Throgs Neck-Edgewater Park,2011800,New York,40.81739985,-73.81161124,1036394.564,237134.0195,13,118,2078580,2055000017
153902,217940,08/17/2015,3,0,OnCurb,Alive,Good,Quercus acutissima,sawtooth oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,225 GRAND STREET,11211,Brooklyn,301,3,Brooklyn,34,50,18,BK73,North Side-South Side,3051900,New York,40.7140375,-73.95955864,995461.2518,199422.2098,34,519,3342373,3023827502
174141,105814,08/25/2015,4,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,1or2,Helpful,NoDamage,Volunteer,TrunkLights,No,No,No,No,Yes,No,No,No,No,889 1 AVENUE,10022,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009800,New York,40.75376323,-73.96638946,993562.043,213894.7399,4,98,1039469,1013420027
185573,505333,08/29/2015,3,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,664 GROTE STREET,10457,Bronx,206,2,Bronx,15,78,33,BX06,Belmont,2039100,New York,40.85102934,-73.88707942,1015489.771,249350.5509,15,391,2012408,2030840017
180861,343244,08/27/2015,13,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,49-024 97 STREET,11368,Corona,404,4,Queens,21,39,13,QN25,Corona,4041100,New York,40.74209538,-73.86612681,1021347.017,209670.3264,21,411,4046400,4018780022
187411,343040,08/29/2015,11,0,OnCurb,Alive,Poor,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,50-062 96 STREET,11368,Corona,404,4,Queens,21,39,13,QN25,Corona,4044302,New York,40.74006322,-73.86634202,1021288.509,208929.8565,21,44302,4046750,4018870062
198330,310785,09-02-15,4,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,57-051 163 STREET,11365,Fresh Meadows,407,4,Queens,20,25,11,QN62,Queensboro Hill,4121500,New York,40.74044911,-73.8051915,1038233.844,209102.22,20,1215,4146150,4067300006
176116,230587,08/26/2015,5,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,543 EAST 22 STREET,11226,Brooklyn,314,3,Brooklyn,40,42,21,BK42,Flatbush,3051601,New York,40.63894718,-73.95683062,996231.0036,172065.0175,40,51601,3120283,3052080025
196483,210467,09-02-15,38,0,OffsetFromCurb,Alive,Good,Quercus coccinea,scarlet oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2112 STUART STREET,11229,Brooklyn,318,3,Brooklyn,46,59,22,BK44,Madison,3066600,New York,40.6036605,-73.93572858,1002096.984,159212.7426,46,638,3248153,3088170010
196497,210467,09-02-15,23,0,OffsetFromCurb,Alive,Good,Quercus coccinea,scarlet oak,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2044 STUART STREET,11229,Brooklyn,318,3,Brooklyn,46,59,22,BK44,Madison,3066600,New York,40.60470143,-73.93688875,1001774.552,159591.7462,46,638,3248102,3088160025
196501,210467,09-02-15,3,0,OffsetFromCurb,Alive,Good,Quercus bicolor,swamp white oak,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2024 STUART STREET,11229,Brooklyn,318,3,Brooklyn,46,59,22,BK44,Madison,3066600,New York,40.60503697,-73.93726274,1001670.617,159713.9168,46,638,3248095,3088160016
181089,226316,08/27/2015,4,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,735 WASHINGTON AVENUE,11238,Brooklyn,308,3,Brooklyn,35,57,20,BK64,Prospect Heights,3021500,New York,40.67491391,-73.96310905,994483.0008,185167.9004,35,215,3029241,3011670004
171240,223259,08/24/2015,15,0,OnCurb,Alive,Good,Quercus bicolor,swamp white oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,370 5 AVENUE,11215,Brooklyn,306,3,Brooklyn,39,52,20,BK37,Park Slope-Gowanus,3013700,New York,40.67142439,-73.98453427,988540.1896,183894.7917,39,137,3021350,3009870041
169625,312402,08/23/2015,12,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,36-035 UNION STREET,11354,Flushing,407,4,Queens,20,40,16,QN22,Flushing,4086500,New York,40.7628057,-73.82758364,1032012.682,217234.4265,20,865,4113304,4050107501
197201,212085,09-02-15,3,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2819 FILLMORE AVENUE,11229,Brooklyn,318,3,Brooklyn,46,59,22,BK44,Madison,3063800,New York,40.60796812,-73.93855748,1001310.35,160781.5532,46,638,3337535,3084720001
171147,349991,08/24/2015,8,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,214 BEACH 26 STREET,11691,Far Rockaway,414,4,Queens,31,23,10,QN15,Far Rockaway-Bayswater,4099802,New York,40.59577276,-73.75920637,1051121.756,156424.4005,31,99802,4530267,4158010007
174230,217278,08/25/2015,11,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,153 MANHATTAN AVENUE,11206,Brooklyn,301,3,Brooklyn,34,53,18,BK90,East Williamsburg,3050500,New York,40.70809554,-73.94510026,999470.797,197259.5544,34,505,3392168,3030427501
174298,217297,08/25/2015,11,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,162 MANHATTAN AVENUE,11206,Brooklyn,301,3,Brooklyn,34,53,18,BK90,East Williamsburg,3050500,New York,40.70838164,-73.94502063,999492.8081,197363.8038,34,505,3070970,3030430006
183790,410517,08/29/2015,12,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,1or2,None,NoDamage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,97 ALLEN PLACE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5017600,New York,40.52602882,-74.16740146,937711.6879,130967.5436,51,176,5082012,5063980021
178373,412004,08/26/2015,13,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,None,None,Damage,TreesCount Staff,"Stones,RootOther",Yes,No,Yes,No,No,No,No,No,No,45 BLUEBERRY LANE,10312,Staten Island,503,5,Staten Island,51,62,24,SI54,Great Kills,5015603,New York,40.52906867,-74.1595633,939892.7426,132070.9636,51,15603,5070108,5054210022
162006,218071,08/20/2015,5,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,51 OLIVE STREET,11211,Brooklyn,301,3,Brooklyn,34,53,18,BK90,East Williamsburg,3048100,New York,40.71431739,-73.93882398,1001209.294,199527.515,34,481,3348372,3029160040
182258,104487,08/28/2015,4,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,1or2,Helpful,Damage,Volunteer,WiresRope,No,No,No,Yes,No,No,No,No,No,151 WEST 28 STREET,10001,New York,105,1,Manhattan,3,75,27,MN17,Midtown-Midtown South,1009500,New York,40.74704876,-73.99280743,986242.9543,211446.7356,3,95,1015098,1008040008
171562,406536,08/24/2015,3,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,1or2,Helpful,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,438 LIBERTY AVENUE,10305,Staten Island,502,5,Staten Island,50,64,24,SI36,Old Town-Dongan Hills-South Beach,5011201,New York,40.58357808,-74.08816078,959762.0224,151901.98,50,11201,5053726,5037040017
153582,230993,08/17/2015,6,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,250 ARGYLE ROAD,11218,Brooklyn,314,3,Brooklyn,40,44,17,BK42,Flatbush,3152200,New York,40.64313217,-73.96674314,993479.3562,173588.523,40,1522,3118288,3051430018
182387,223035,08/28/2015,21,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,515 10 STREET,11215,Brooklyn,306,3,Brooklyn,39,44,21,BK37,Park Slope-Gowanus,3015100,New York,40.66664326,-73.98269482,989050.7945,182152.9848,39,151,3022384,3010120052
165941,309676,08/22/2015,8,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,84-030 88 STREET,11421,Woodhaven,409,4,Queens,32,38,15,QN53,Woodhaven,4001400,New York,40.69600763,-73.85730313,1023819.457,192883.03,32,14,4181958,4088660021
203207,303555,09-04-15,6,0,OnCurb,Alive,Fair,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,34-002 QUEENS BOULEVARD,11101,Long Island City,402,4,Queens,26,37,12,QN31,Hunters Point-Sunnyside-West Maspeth,4017900,New York,40.74429618,-73.93064686,1003467.516,210451.4079,26,179,4003435,4002460001
194085,106731,09-01-15,13,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,1or2,Harmful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,300 WEST 94 STREET,10025,New York,107,1,Manhattan,6,69,31,MN12,Upper West Side,1017900,New York,40.7940205,-73.97446103,991321.4803,228561.0564,6,179,1034136,1012520057
179350,229989,08/27/2015,7,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1223 AVENUE J,11230,Brooklyn,314,3,Brooklyn,44,48,17,BK43,Midwood,3053000,New York,40.62501519,-73.96340403,994408.7746,166988.3892,44,530,3179521,3067050043
198195,310806,09-02-15,3,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,57-007 PARSONS BOULEVARD,11365,Fresh Meadows,407,4,Queens,20,25,16,QN62,Queensboro Hill,4121500,New York,40.74194208,-73.81005461,1036885.04,209643.1936,20,1215,4146035,4067250054
174231,217278,08/25/2015,10,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,147 MANHATTAN AVENUE,11206,Brooklyn,301,3,Brooklyn,34,53,18,BK90,East Williamsburg,3050500,New York,40.70801816,-73.94508787,999474.2481,197231.3648,34,505,3392631,3030427504
183791,410517,08/29/2015,13,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,1or2,None,NoDamage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,97 ALLEN PLACE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5017600,New York,40.52600128,-74.16746534,937693.9077,130957.5426,51,176,5082012,5063980021
162754,503115,08/20/2015,1,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,1or2,Harmful,Damage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,978 WOODYCREST AVENUE,10452,Bronx,204,2,Bronx,8,84,29,BX26,Highbridge,2018900,New York,40.83201885,-73.9283925,1004066.066,242412.2803,8,189,2003117,2025070014
163289,301486,08/20/2015,9,0,OnCurb,Alive,Poor,Acer platanoides,Norway maple,1or2,Harmful,Damage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,21-028 49 STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4013500,New York,40.77010497,-73.89883708,1012271.036,219862.9645,22,135,4014338,4007600045
140593,302283,08-12-15,13,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,20-029 28 STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4011100,New York,40.78033313,-73.90860089,1009562.679,223586.4528,22,111,4017880,4008490036
172196,210367,08/24/2015,12,0,OnCurb,Alive,Poor,Acer platanoides,Norway maple,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2612 FILLMORE AVENUE,11229,Brooklyn,315,3,Brooklyn,46,41,22,BK44,Madison,3063800,New York,40.60680761,-73.94007692,1000888.746,160358.4575,46,638,3184886,3068430005
159860,302360,08/19/2015,11,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,21-059 SHORE BOULEVARD,11105,Astoria,401,4,Queens,22,36,12,QN72,Steinway,4010300,New York,40.78288706,-73.9189421,1006697.853,224514.116,22,103,4020348,4008960036
173614,102898,08/25/2015,7,0,OnCurb,Alive,Poor,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,164 SUFFOLK STREET,10002,New York,103,1,Manhattan,2,74,26,MN27,Chinatown,1003001,New York,40.72058608,-73.98520399,988351.3819,201805.8153,2,3001,1004257,1003500037
178312,308755,08/26/2015,21,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,74-024 88 AVENUE,11421,Woodhaven,409,4,Queens,30,38,12,QN53,Woodhaven,4000400,New York,40.68919765,-73.86677694,1021196.171,190397.82,30,4,4182801,4088960011
175786,341460,08/26/2015,9,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,73-001 32 AVENUE,11370,East Elmhurst,403,4,Queens,25,34,13,QN28,Jackson Heights,4030902,New York,40.75698134,-73.89408742,1013592.419,215083.1526,25,30902,4025507,4011440039
167233,310389,08/22/2015,17,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,83-039 TALBOT STREET,11415,Kew Gardens,409,4,Queens,29,27,14,QN60,Kew Gardens,4013800,New York,40.70888305,-73.82786478,1031973.406,197588.5895,29,138,4535641,4033560027
